station_type,station_name,longitude,latitude,user_type,age,hour,num
start,Lincoln Park,-74.07840594649315,40.7246050998869,Customer,26-30,16.0,49
end,Lincoln Park,-74.07840594649315,40.7246050998869,Customer,26-30,16.0,62
end,Lincoln Park,-74.07840594649315,40.7246050998869,Customer,46-50,11.0,40
end,Lincoln Park,-74.07840594649315,40.7246050998869,Subscriber,36-40,15.0,68
end,McGinley Square,-74.06762212514877,40.7253399253558,Subscriber,41-45,11.0,61
start,McGinley Square,-74.06762212514877,40.7253399253558,Customer,36-40,14.0,5
end,McGinley Square,-74.06762212514877,40.7253399253558,Customer,36-40,14.0,28
start,McGinley Square,-74.06762212514877,40.7253399253558,Customer,46-50,13.0,34
end,McGinley Square,-74.06762212514877,40.7253399253558,Customer,46-50,13.0,1
start,McGinley Square,-74.06762212514877,40.7253399253558,Customer,31-35,16.0,15
end,McGinley Square,-74.06762212514877,40.7253399253558,Customer,31-35,16.0,49
start,McGinley Square,-74.06762212514877,40.7253399253558,Customer,46-50,18.0,36
start,McGinley Square,-74.06762212514877,40.7253399253558,Customer,31-35,14.0,14
end,McGinley Square,-74.06762212514877,40.7253399253558,Customer,31-35,14.0,53
start,McGinley Square,-74.06762212514877,40.7253399253558,Customer,46-50,23.0,13
start,McGinley Square,-74.06762212514877,40.7253399253558,Customer,46-50,17.0,16
end,McGinley Square,-74.06762212514877,40.7253399253558,Customer,46-50,17.0,8
start,McGinley Square,-74.06762212514877,40.7253399253558,Customer,46-50,21.0,6
end,McGinley Square,-74.06762212514877,40.7253399253558,Subscriber,21-25,12.0,40
end,McGinley Square,-74.06762212514877,40.7253399253558,Subscriber,21-25,10.0,10
end,McGinley Square,-74.06762212514877,40.7253399253558,Subscriber,21-25,11.0,8
start,McGinley Square,-74.06762212514877,40.7253399253558,Customer,46-50,11.0,28
end,McGinley Square,-74.06762212514877,40.7253399253558,Customer,46-50,11.0,53
end,McGinley Square,-74.06762212514877,40.7253399253558,Subscriber,60-,22.0,27
end,McGinley Square,-74.06762212514877,40.7253399253558,Subscriber,21-25,12.0,7
start,McGinley Square,-74.06762212514877,40.7253399253558,Customer,21-25,19.0,22
end,McGinley Square,-74.06762212514877,40.7253399253558,Subscriber,51-60,7.0,312
start,McGinley Square,-74.06762212514877,40.7253399253558,Customer,46-50,10.0,17
start,McGinley Square,-74.06762212514877,40.7253399253558,Customer,46-50,2.0,5
end,McGinley Square,-74.06762212514877,40.7253399253558,Customer,46-50,2.0,10
end,Sip Ave,-74.06378388404846,40.73074262530658,Customer,46-50,17.0,12
start,Sip Ave,-74.06378388404846,40.73074262530658,Customer,46-50,4.0,3
end,Sip Ave,-74.06378388404846,40.73074262530658,Customer,46-50,4.0,2
start,Sip Ave,-74.06378388404846,40.73074262530658,Customer,46-50,9.0,17
end,Sip Ave,-74.06378388404846,40.73074262530658,Customer,46-50,17.0,11
end,Sip Ave,-74.06378388404846,40.73074262530658,Customer,46-50,20.0,16
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,46-50,16.0,13
end,Sip Ave,-74.06378388404846,40.73074262530658,Customer,46-50,17.0,14
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,26-30,11.0,31
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,41-45,23.0,26
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,46-50,18.0,12
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,51-60,6.0,22
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,36-40,18.0,272
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,26-30,19.0,127
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,26-30,23.0,57
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,26-30,10.0,63
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,31-35,14.0,1
end,Sip Ave,-74.06378388404846,40.73074262530658,Customer,26-30,18.0,1
start,Sip Ave,-74.06378388404846,40.73074262530658,Customer,36-40,19.0,16
end,Sip Ave,-74.06378388404846,40.73074262530658,Customer,36-40,19.0,3
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,36-40,22.0,95
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,41-45,9.0,24
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,16-20,15.0,1
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,26-30,16.0,31
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,41-45,18.0,119
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,31-35,17.0,101
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,46-50,18.0,51
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,26-30,19.0,201
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,31-35,19.0,285
start,Sip Ave,-74.06378388404846,40.73074262530658,Customer,46-50,19.0,119
end,Sip Ave,-74.06378388404846,40.73074262530658,Customer,46-50,19.0,15
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,60-,19.0,16
end,Sip Ave,-74.06378388404846,40.73074262530658,Customer,26-30,20.0,29
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,41-45,1.0,37
end,Sip Ave,-74.06378388404846,40.73074262530658,Customer,46-50,16.0,14
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,26-30,21.0,121
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,31-35,22.0,164
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,31-35,23.0,114
start,Sip Ave,-74.06378388404846,40.73074262530658,Customer,46-50,8.0,21
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,36-40,8.0,53
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,41-45,16.0,15
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,36-40,19.0,225
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,51-60,21.0,27
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,51-60,9.0,45
end,Sip Ave,-74.06378388404846,40.73074262530658,Customer,46-50,21.0,11
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,31-35,20.0,159
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,41-45,3.0,2
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,46-50,16.0,65
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,31-35,19.0,271
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,26-30,19.0,250
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,51-60,20.0,26
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,41-45,21.0,34
end,Sip Ave,-74.06378388404846,40.73074262530658,Customer,46-50,21.0,17
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,41-45,22.0,32
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,31-35,18.0,347
end,Sip Ave,-74.06378388404846,40.73074262530658,Customer,46-50,18.0,52
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,46-50,20.0,32
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,36-40,20.0,131
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,21-25,21.0,25
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,31-35,9.0,14
start,Sip Ave,-74.06378388404846,40.73074262530658,Customer,36-40,16.0,9
end,Sip Ave,-74.06378388404846,40.73074262530658,Customer,36-40,16.0,14
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,31-35,16.0,29
end,Sip Ave,-74.06378388404846,40.73074262530658,Customer,46-50,19.0,48
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,41-45,22.0,39
start,Sip Ave,-74.06378388404846,40.73074262530658,Customer,46-50,0.0,23
end,Sip Ave,-74.06378388404846,40.73074262530658,Customer,46-50,0.0,4
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,21-25,4.0,1
start,Sip Ave,-74.06378388404846,40.73074262530658,Customer,46-50,13.0,51
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,26-30,14.0,41
end,Sip Ave,-74.06378388404846,40.73074262530658,Customer,46-50,16.0,26
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,51-60,17.0,23
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,36-40,21.0,90
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,51-60,23.0,20
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,31-35,15.0,110
end,Sip Ave,-74.06378388404846,40.73074262530658,Subscriber,36-40,21.0,163
start,Sip Ave,-74.06378388404846,40.73074262530658,Customer,36-40,22.0,4
end,Sip Ave,-74.06378388404846,40.73074262530658,Customer,36-40,22.0,4
start,Newport Pkwy,-74.0321082,40.7287448,Customer,46-50,0.0,22
end,Newport Pkwy,-74.0321082,40.7287448,Customer,46-50,0.0,14
end,Newport Pkwy,-74.0321082,40.7287448,Customer,46-50,0.0,4
start,Newport Pkwy,-74.0321082,40.7287448,Customer,51-60,17.0,355
end,Newport Pkwy,-74.0321082,40.7287448,Customer,51-60,17.0,334
start,Newport Pkwy,-74.0321082,40.7287448,Customer,31-35,9.0,23
start,Newport Pkwy,-74.0321082,40.7287448,Customer,46-50,11.0,77
start,Newport Pkwy,-74.0321082,40.7287448,Customer,31-35,14.0,80
start,Newport Pkwy,-74.0321082,40.7287448,Customer,21-25,14.0,56
end,Newport Pkwy,-74.0321082,40.7287448,Customer,36-40,15.0,21
end,Newport Pkwy,-74.0321082,40.7287448,Customer,21-25,11.0,35
end,Newport Pkwy,-74.0321082,40.7287448,Customer,21-25,12.0,10
end,Newport Pkwy,-74.0321082,40.7287448,Customer,26-30,13.0,8
end,Newport Pkwy,-74.0321082,40.7287448,Customer,31-35,14.0,16
end,Newport Pkwy,-74.0321082,40.7287448,Customer,36-40,16.0,19
start,Newport Pkwy,-74.0321082,40.7287448,Customer,51-60,16.0,337
end,Newport Pkwy,-74.0321082,40.7287448,Customer,51-60,16.0,143
start,Newport Pkwy,-74.0321082,40.7287448,Customer,16-20,16.0,26
end,Newport Pkwy,-74.0321082,40.7287448,Customer,16-20,16.0,4
end,Newport Pkwy,-74.0321082,40.7287448,Subscriber,31-35,17.0,292
end,Newport Pkwy,-74.0321082,40.7287448,Customer,31-35,17.0,53
end,Newport Pkwy,-74.0321082,40.7287448,Customer,31-35,17.0,13
end,Newport Pkwy,-74.0321082,40.7287448,Customer,26-30,18.0,134
end,Newport Pkwy,-74.0321082,40.7287448,Customer,31-35,18.0,129
start,Newport Pkwy,-74.0321082,40.7287448,Customer,31-35,22.0,38
start,Newport Pkwy,-74.0321082,40.7287448,Customer,26-30,10.0,70
end,Newport Pkwy,-74.0321082,40.7287448,Subscriber,26-30,15.0,88
end,Newport Pkwy,-74.0321082,40.7287448,Customer,26-30,16.0,114
end,Newport Pkwy,-74.0321082,40.7287448,Customer,26-30,16.0,92
end,Newport Pkwy,-74.0321082,40.7287448,Customer,46-50,0.0,12
end,Newport Pkwy,-74.0321082,40.7287448,Customer,46-50,23.0,46
end,Newport Pkwy,-74.0321082,40.7287448,Subscriber,26-30,0.0,13
end,Newport Pkwy,-74.0321082,40.7287448,Subscriber,31-35,7.0,73
end,Newport Pkwy,-74.0321082,40.7287448,Customer,46-50,11.0,19
start,Newport Pkwy,-74.0321082,40.7287448,Customer,36-40,12.0,36
end,Newport Pkwy,-74.0321082,40.7287448,Customer,46-50,12.0,119
start,Dey St,-74.066921,40.737711,Customer,46-50,1.0,4
start,Dey St,-74.066921,40.737711,Customer,46-50,20.0,12
end,Dey St,-74.066921,40.737711,Customer,46-50,20.0,24
start,Dey St,-74.066921,40.737711,Customer,46-50,2.0,3
end,Dey St,-74.066921,40.737711,Customer,46-50,2.0,9
start,Dey St,-74.066921,40.737711,Customer,46-50,11.0,18
end,Dey St,-74.066921,40.737711,Customer,46-50,1.0,22
start,Dey St,-74.066921,40.737711,Customer,46-50,16.0,14
end,Dey St,-74.066921,40.737711,Customer,46-50,18.0,1
start,Dey St,-74.066921,40.737711,Customer,46-50,8.0,16
start,Dey St,-74.066921,40.737711,Customer,26-30,9.0,1
end,Dey St,-74.066921,40.737711,Customer,26-30,9.0,43
start,Newport PATH,-74.0337589,40.7272235,Customer,46-50,16.0,110
end,Newport PATH,-74.0337589,40.7272235,Customer,46-50,18.0,23
end,Newport PATH,-74.0337589,40.7272235,Customer,46-50,13.0,22
start,Newport PATH,-74.0337589,40.7272235,Customer,46-50,21.0,49
end,Newport PATH,-74.0337589,40.7272235,Customer,46-50,21.0,23
start,Newport PATH,-74.0337589,40.7272235,Customer,46-50,15.0,106
end,Newport PATH,-74.0337589,40.7272235,Customer,31-35,18.0,70
start,Newport PATH,-74.0337589,40.7272235,Customer,31-35,19.0,50
end,Newport PATH,-74.0337589,40.7272235,Customer,31-35,19.0,66
start,Newport PATH,-74.0337589,40.7272235,Customer,41-45,19.0,10
end,Newport PATH,-74.0337589,40.7272235,Customer,41-45,19.0,8
end,Newport PATH,-74.0337589,40.7272235,Customer,36-40,19.0,21
end,Newport PATH,-74.0337589,40.7272235,Customer,31-35,19.0,73
start,Newport PATH,-74.0337589,40.7272235,Customer,31-35,23.0,7
end,Newport PATH,-74.0337589,40.7272235,Customer,31-35,23.0,4
end,Newport PATH,-74.0337589,40.7272235,Customer,26-30,23.0,31
start,Newport PATH,-74.0337589,40.7272235,Customer,26-30,1.0,19
end,Newport PATH,-74.0337589,40.7272235,Customer,26-30,1.0,5
start,Newport PATH,-74.0337589,40.7272235,Customer,26-30,3.0,5
end,Newport PATH,-74.0337589,40.7272235,Customer,26-30,3.0,4
end,Newport PATH,-74.0337589,40.7272235,Customer,26-30,16.0,10
start,Newport PATH,-74.0337589,40.7272235,Customer,26-30,22.0,46
end,Newport PATH,-74.0337589,40.7272235,Customer,26-30,22.0,64
end,Newport PATH,-74.0337589,40.7272235,Customer,26-30,22.0,11
end,Newport PATH,-74.0337589,40.7272235,Customer,46-50,12.0,55
start,Newport PATH,-74.0337589,40.7272235,Customer,46-50,14.0,91
end,Newport PATH,-74.0337589,40.7272235,Subscriber,46-50,15.0,72
end,Newport PATH,-74.0337589,40.7272235,Customer,46-50,18.0,37
end,Newport PATH,-74.0337589,40.7272235,Customer,46-50,14.0,21
end,Newport PATH,-74.0337589,40.7272235,Customer,26-30,15.0,99
start,Newport PATH,-74.0337589,40.7272235,Customer,16-20,15.0,8
end,Newport PATH,-74.0337589,40.7272235,Customer,16-20,15.0,10
start,Newport PATH,-74.0337589,40.7272235,Customer,51-60,16.0,179
start,Newport PATH,-74.0337589,40.7272235,Customer,41-45,20.0,8
start,Hamilton Park,-74.044247311,40.727595966,Customer,46-50,17.0,87
start,Hamilton Park,-74.044247311,40.727595966,Customer,46-50,18.0,71
end,Hamilton Park,-74.044247311,40.727595966,Subscriber,31-35,23.0,112
start,Hamilton Park,-74.044247311,40.727595966,Customer,46-50,9.0,59
end,Hamilton Park,-74.044247311,40.727595966,Customer,46-50,9.0,11
start,Hamilton Park,-74.044247311,40.727595966,Customer,46-50,13.0,74
end,Hamilton Park,-74.044247311,40.727595966,Subscriber,36-40,0.0,4
start,Hamilton Park,-74.044247311,40.727595966,Customer,46-50,23.0,23
end,Hamilton Park,-74.044247311,40.727595966,Customer,21-25,14.0,14
start,Hamilton Park,-74.044247311,40.727595966,Customer,31-35,18.0,76
end,Hamilton Park,-74.044247311,40.727595966,Subscriber,26-30,4.0,7
end,Hamilton Park,-74.044247311,40.727595966,Customer,46-50,11.0,7
end,Hamilton Park,-74.044247311,40.727595966,Customer,46-50,19.0,93
end,Hamilton Park,-74.044247311,40.727595966,Customer,46-50,10.0,9
end,Hamilton Park,-74.044247311,40.727595966,Subscriber,36-40,10.0,122
end,Hamilton Park,-74.044247311,40.727595966,Customer,46-50,12.0,66
end,Hamilton Park,-74.044247311,40.727595966,Subscriber,26-30,13.0,125
end,Hamilton Park,-74.044247311,40.727595966,Subscriber,21-25,17.0,53
end,Hamilton Park,-74.044247311,40.727595966,Subscriber,26-30,17.0,245
start,Hamilton Park,-74.044247311,40.727595966,Customer,31-35,10.0,43
end,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,46-50,12.0,65
end,JC Medical Center,-74.0496379137039,40.71653978099194,Subscriber,21-25,7.0,2
start,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,21-25,18.0,42
end,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,21-25,18.0,1
start,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,36-40,11.0,24
end,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,36-40,11.0,31
start,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,31-35,12.0,36
end,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,31-35,12.0,36
end,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,46-50,16.0,19
start,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,31-35,22.0,6
end,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,31-35,22.0,10
end,JC Medical Center,-74.0496379137039,40.71653978099194,Subscriber,46-50,8.0,3
end,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,41-45,15.0,2
end,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,26-30,16.0,59
start,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,31-35,16.0,54
end,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,21-25,16.0,55
start,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,31-35,18.0,63
end,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,31-35,18.0,73
start,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,41-45,19.0,2
end,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,41-45,19.0,1
end,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,31-35,20.0,25
start,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,46-50,8.0,15
end,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,46-50,8.0,29
start,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,46-50,20.0,50
start,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,36-40,13.0,23
end,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,46-50,18.0,81
end,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,46-50,18.0,25
end,JC Medical Center,-74.0496379137039,40.71653978099194,Subscriber,36-40,19.0,218
end,JC Medical Center,-74.0496379137039,40.71653978099194,Customer,46-50,10.0,8
end,Hilltop,-74.0575736,40.7311689,Customer,46-50,15.0,27
end,Hilltop,-74.0575736,40.7311689,Customer,46-50,20.0,29
end,Hilltop,-74.0575736,40.7311689,Customer,46-50,15.0,17
start,Hilltop,-74.0575736,40.7311689,Customer,46-50,16.0,17
start,Hilltop,-74.0575736,40.7311689,Customer,31-35,13.0,22
end,Hilltop,-74.0575736,40.7311689,Customer,31-35,13.0,12
end,Hilltop,-74.0575736,40.7311689,Subscriber,26-30,1.0,25
start,Hilltop,-74.0575736,40.7311689,Customer,26-30,10.0,8
end,Hilltop,-74.0575736,40.7311689,Customer,26-30,10.0,9
start,Hilltop,-74.0575736,40.7311689,Customer,46-50,18.0,27
end,Hilltop,-74.0575736,40.7311689,Customer,26-30,16.0,35
end,Hilltop,-74.0575736,40.7311689,Subscriber,26-30,12.0,135
start,Oakland Ave,-74.0524783,40.7376037,Customer,46-50,13.0,23
end,Oakland Ave,-74.0524783,40.7376037,Subscriber,46-50,21.0,14
end,Oakland Ave,-74.0524783,40.7376037,Subscriber,51-60,7.0,75
end,Oakland Ave,-74.0524783,40.7376037,Subscriber,36-40,6.0,18
start,Oakland Ave,-74.0524783,40.7376037,Customer,46-50,19.0,18
start,Oakland Ave,-74.0524783,40.7376037,Customer,26-30,16.0,17
start,Oakland Ave,-74.0524783,40.7376037,Customer,46-50,20.0,13
end,Oakland Ave,-74.0524783,40.7376037,Customer,26-30,16.0,6
start,Brunswick St,-74.0506564,40.7241765,Customer,46-50,14.0,26
start,Brunswick St,-74.0506564,40.7241765,Customer,46-50,20.0,23
start,Brunswick St,-74.0506564,40.7241765,Customer,46-50,9.0,22
start,Brunswick St,-74.0506564,40.7241765,Customer,46-50,15.0,15
start,Brunswick St,-74.0506564,40.7241765,Customer,46-50,19.0,27
start,Brunswick St,-74.0506564,40.7241765,Customer,46-50,1.0,6
end,Brunswick St,-74.0506564,40.7241765,Customer,46-50,1.0,9
end,Brunswick St,-74.0506564,40.7241765,Subscriber,41-45,19.0,123
start,Brunswick St,-74.0506564,40.7241765,Customer,46-50,5.0,2
end,Brunswick St,-74.0506564,40.7241765,Customer,46-50,5.0,2
start,Brunswick St,-74.0506564,40.7241765,Customer,46-50,8.0,22
end,Brunswick St,-74.0506564,40.7241765,Subscriber,41-45,12.0,71
start,Newark Ave,-74.046304543,40.72152515,Customer,26-30,13.0,35
end,Newark Ave,-74.046304543,40.72152515,Subscriber,26-30,20.0,127
end,Newark Ave,-74.046304543,40.72152515,Subscriber,51-60,3.0,2
start,Newark Ave,-74.046304543,40.72152515,Customer,46-50,17.0,50
start,Newark Ave,-74.046304543,40.72152515,Customer,16-20,22.0,5
end,Newark Ave,-74.046304543,40.72152515,Customer,16-20,22.0,6
end,Newark Ave,-74.046304543,40.72152515,Subscriber,26-30,0.0,48
start,Newark Ave,-74.046304543,40.72152515,Customer,46-50,0.0,32
